CATEGORYID,ASSETDESC,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,KIEU,U_LV,U_DM,I_P_DM,U_MCOV,PHA,LOAI,CAP_PHONG_IEC,VAT_LIEU,CAP_CS
0110D00_CS,CS1T2 pha C ,RETIRE,HSX.00631,2000,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.33,PB-100040,PB-100043,PB-500871
0110D00_CS,CT13PQCS172A-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500869
0110D00_CS,CT13PQCS172B-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500869
0110D00_CS,CT13PQCS172C-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500869
0110D00_CS,CT13PQCSKH101A-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13PQCSKH101B-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13PQCSKH101C-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13PQCS1T2A-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500869
0110D00_CS,CT13PQCS1T2B-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500869
0110D00_CS,CT13PQCS1T2C-01/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500869
0110D00_CS,CS1T1A TM,USING,HSX.00631,2013,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500869
0110D00_CS,CS1T1B TM,USING,HSX.00631,2013,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500869
0110D00_CS,CS1T1C TM,USING,HSX.00631,2013,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500869
0110D00_CS,BAU XEO_T2_CS.1T2-A,USING,HSX.00354,2011,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100043,PB-500871
0110D00_CS,TAM PHUOC_T2_CS.1T2-A,USING,HSX.00354,2011,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500869
0110D00_CS,ONG KEO_T1_CS.1T1-A,USING,HSX.00455,2011,TB040.00134,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.33,PB-100040,PB-100043,PB-500871
0110D00_CS,ONG KEO_T1_CS.1T1-C,USING,HSX.00455,2011,TB040.00134,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.33,PB-100040,PB-100043,PB-500871
0110D00_CS,ONG KEO_T1_CS.1T1-B,USING,HSX.00455,2011,TB040.00134,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.33,PB-100040,PB-100043,PB-500871
0110D00_CS,ONG KEO_T2_CS.1T2-A,USING,HSX.00126,2006,TB040.00012,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.33,PB-100040,PB-100043,PB-500871
0110D00_CS,ONG KEO_T2_CS.1T2-B,USING,HSX.00126,2006,TB040.00012,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.33,PB-100040,PB-100043,PB-500871
0110D00_CS,ONG KEO_T2_CS.1T2-C,USING,HSX.00126,2006,TB040.00012,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.33,PB-100040,PB-100043,PB-500871
0110D00_CS,CT13PHUQUOC-CS1T1A-06/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13PHUQUOC-CS1T1B-06/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13PHUQUOC-CS1T1C-06/14,USING,HSX.00126,2013,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500869
0110D00_CS,CS1T1_PHA B-AL,RETIRE,HSX.00126,2003,TB040.00134,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.22,PB-100040,PB-100042,PB-500871
0110D00_CS,CS1T1_PHA C-AL,RETIRE,HSX.00126,2003,TB040.00134,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.22,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08TANHUONGCS1T1A-26/07/14,USING,HSX.00354,2013,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_03,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08TANHUONGCS1T1B-26/07/14,USING,HSX.00354,2013,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_03,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08TANHUONGCS1T1C-26/07/14,USING,HSX.00354,2013,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_03,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500871
0110D00_CS,CS1 T1 (Pha A),USING,HSX.00311,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100043,PB-500871
0110D00_CS,CS1 T1 (Pha B),USING,HSX.00311,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.61,PB-100040,PB-100043,PB-500871
0110D00_CS,CS1 T1 (Pha C),USING,HSX.00311,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.61,PB-100040,PB-100043,PB-500871
0110D00_CS,CT12CHOMOICS1T1A-31.08/14,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.81,PB-100040,PB-100043,PB-500871
0110D00_CS,CT03DUCTRONGCS1T2A-09/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT03DUCTRONGCS1T2B-09/2014,USING,HSX.00631,2001,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT03DUCTRONGCS1T2C-09/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT03SUOIVANGCS174A-09/2014,USING,HSX.00631,2014,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.79,PB-100040,PB-100043,PB-500871
0110D00_CS,CT03SUOIVANGCS174B-09/2014,USING,HSX.00631,2014,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.79,PB-100040,PB-100043,PB-500871
0110D00_CS,CT03SUOIVANGCS174C-09/2014,USING,HSX.00631,2014,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.79,PB-100040,PB-100043,PB-500871
0110D00_CS,CS.CT18NINHHAI-CS1T1A_9/2014,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CS.CT18NINHHAI-CS1T1B_9/2014,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CS.CT18NINHHAI-CS1T1C_9/2014,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT02HAMKIEMCS1T2A - 09/2014,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS1T2B - 09/2014,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS1T2C - 09/2014,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS4T2A - 09/2014,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS4T2B - 09/2014,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS4T2C - 09/2014,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08BINHDUC-CS1T2A-09/14,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT08BINHDUC-CS1T2B-09/14,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT08BINHDUC-CS1T2C-09/14,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT16CAUKE-CS1T1A-10.10.2014,USING,HSX.00311,2012,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.65,PB-100040,PB-100043,PB-500871
0110D00_CS,CT16CAUKE-CS1T1B-10.10.2014,USING,HSX.00311,2012,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.69,PB-100040,PB-100043,PB-500871
0110D00_CS,CT16CAUKE-CS1T1C-10.10.2014,USING,HSX.00311,2012,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.69,PB-100040,PB-100043,PB-500871
0110D00_CS,CT13CS1T1A-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,CSV 1T2 pha A Bu Dop 2014,USING,HSX.00636,2014,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.86,PB-100040,PB-100043,PB-500871
0110D00_CS,CSV 1T2 pha B Bu Dop 2014,USING,HSX.00636,2014,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.86,PB-100040,PB-100043,PB-500871
0110D00_CS,CSV 1T2 pha C Bu Dop 2014,USING,HSX.00636,2014,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.86,PB-100040,PB-100043,PB-500871
0110D00_CS,CSV 4T2 pha A Bu Dop 2014,USING,HSX.00636,2014,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.86,PB-100040,PB-100043,PB-500871
0110D00_CS,CSV 4T2 pha C Bu Dop 2014,USING,HSX.00636,2014,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.86,PB-100040,PB-100043,PB-500871
0110D00_CS,CT19DONGHAI-CS1T1A-19.10.14,USING,HSX.00631,2012,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT19DONGHAI-CS1T1B-19.10.14,USING,HSX.00631,2012,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,CT19DONGHAI-CS1T1C-19.10.14,USING,HSX.00631,2012,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100043,PB-500871
0110D00_CS,PHU THANH_171_CS.171-A,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,CT13CS1T1B-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,PHU THANH_171_CS.171-B,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,PHU THANH_171_CS.171-C,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,PHU THANH_172_CS.172-A,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,PHU THANH_172_CS.172-B,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,PHU THANH_172_CS.172-C,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,PHU THANH_T1_CS.1T1-A,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,PHU THANH_T1_CS.1T1-B,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,PHU THANH_T1_CS.1T1-C,USING,HSX.00354,2013,TB040.00014,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,TAN MAI_T2_CS.1T2-A,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500869
0110D00_CS,TAN MAI_T2_CS.1T2-B,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500869
0110D00_CS,CT13CS1T1C-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,TAN MAI_T2_CS.1T2-C,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500869
0110D00_CS,CT02HAMKIEMCS1T2A - 14/09/2014,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS1T2B - 14/09/2014,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS1T2C - 14/09/2014,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS171A - 05/12/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS171B - 05/12/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS171C - 05/12/2014,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS172A - 05/12/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS172B - 05/12/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS172C - 05/12/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS174A - 12/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS174B - 12/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02HAMKIEMCS174C - 12/2014,USING,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500871
0110D00_CS,CS1T1 PHA A,USING,HSX.00631,2010,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100043,PB-500871
0110D00_CS,CS1T1 PHA B-02/15,USING,HSX.00631,2010,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100043,PB-500871
0110D00_CS,CS1T1 PHA C-02/15,USING,HSX.00631,2010,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100043,PB-500871
0110D00_CS,CT13HONDATCS1T2A-02/15,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.17,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13HONDATCS1T2B-02/15,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.17,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13HONDATCS1T2C-02/15,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.17,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13GRCS1T1A-08/04,USING,HSX.00277,2003,TB040.00012,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.57,PB-100040,PB-100042,PB-500869
0110D00_CS,CT15MYXUANACS1T1A-03/15,USING,HSX.00354,2001,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT15MYXUANACS1T1B-03/15,USING,HSX.00354,2001,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT15MYXUANACS1T1C-03/15,USING,HSX.00354,2000,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT06DUCLAPCS-1T2A-26.04.2015,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500870
0110D00_CS,CT06DUCLAPCS-1T2B-26.04.2015,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500870
0110D00_CS,CT06DUCLAPCS-1T2C-26.04.2015,RETIRE,HSX.00631,2014,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.11,PB-100040,PB-100042,PB-500870
0110D00_CS,CT06MOCHOACS171B_03/2015,USING,HSX.00354,2000,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500869
0110D00_CS,CT13GRCS1T1B-08/04,USING,HSX.00277,2003,TB040.00012,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.57,PB-100040,PB-100042,PB-500869
0110D00_CS,CT06MOCHOACS171A_03/2001,RETIRE,HSX.00035,2000,TB040.00018,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.3,PB-100040,PB-100042,PB-500871
0110D00_CS,CT06MOCHOACS171C_03/2001,RETIRE,HSX.00035,2000,TB040.00018,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.3,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02MALAMCS1T1A - 08/06/2015,USING,HSX.00354,2015,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500871
