CATEGORYID;ASSETID;ASSETDESC;P_MANUFACTURERID;P_MANUFACTURERID_DESC;DATEMANUFACTURE;NATIONALFACT;FIELDDESC;OWNER;OWNER_DESC;LOAI;LOAI_DESC;U_TT;U_TT_DESC;KIEU_DAPHQ;KIEU_DAPHQ_DESC;I_DM;I_DM_DESC;U_DM;U_DM_DESC;KIEU_CD;KIEU_CD_DESC;TG_CATNM;TG_CATNM_DESC;PHA;PHA_DESC;KIEU_MC;KIEU_MC_DESC;KNCDNMDM;KNCDNMDM_DESC;CT_DC;CT_DC_DESC
0110D00_MC;PB-0110D00-MC16206847;CT16LONGDUC-MC112-12/2023;HSX.00092;CG;2022;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99001;120SFM32B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16206848;CT16LONGDUC-MC132-12/2023;HSX.00092;CG;2022;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99001;120SFM32B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC13694978;LONG MY -MAY CAT 131;HSX.00505;GE T&D - INDIA;2021;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC13698861;LONG MY - MAY CAT 112;HSX.00505;GE T&D - INDIA;2021;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17992307;GIANG DIEN_171_MC.171;HSX.00505;GE T&D - INDIA;2017;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17992308;GIANG DIEN_172_MC.172;HSX.00505;GE T&D - INDIA;2017;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17992309;GIANG DIEN_132_MC.132;HSX.00505;GE T&D - INDIA;2017;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17933157;MC 172 HOA LU 12-2024;HSX.00505;GE T&D - INDIA;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5664;CT02HAMKIEMMC172 - 15/09/2019;HSX.00505;GE T&D - INDIA;2017;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17646443;CT12-ANPHU-MC112-29/09/2024;HSX.00505;GE T&D - INDIA;2023;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17669128;MC.CT18DULONG - MC132_03/2025;HSX.00505;GE T&D - INDIA;2024;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17669129;CT18DULONG - MC 172_10/2024;HSX.00505;GE T&D - INDIA;2023;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17669130;MC.CT18DULONG - MC 171_10/2024;HSX.00505;GE T&D - INDIA;2023;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC18827419;TAM AN_133_MC.133;HSX.00183;GE;2023;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC18827431;GIANG DIEN_131_MC.131;HSX.00183;GE;2025;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6902;CT02HAMTANMC131 - 16/08/2017;HSX.00183;GE;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17537013;CT04ĐBMC171;HSX.00183;GE;2022;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17537014;CT14ĐB-MC132;HSX.00183;GE;2022;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17541782;CT04ĐBMC172;HSX.00183;GE;2022;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6090;MC131 Vũng Liêm;HSX.00046;Alstom;2014;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6091;MC112 Vũng Liêm;HSX.00046;Alstom;2015;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5317;CT02HAMTANMC172 - 26/12/2012;HSX.00046;Alstom;2012;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5318;CT02HAMTANMC171 - 26/12/2012;HSX.00046;Alstom;2012;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6089;MC131 Phước Hòa;HSX.00046;Alstom;2014;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5299;CT02MUINEMC131 - 12/10/2012;HSX.00046;Alstom;2012;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5306;CT02HAMTANMC132 - 26/12/2012;HSX.00046;Alstom;2012;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5901;CT06LONGANMC172-8/2015;HSX.00046;Alstom;2014;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5902;CT06LONGANMC132-8/2015;HSX.00046;Alstom;2014;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5596;CT02HAMKIEMMC132 - 09/2014;HSX.00046;Alstom;2014;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5665;CT02HAMKIEMMC174 - 09/2014;HSX.00046;Alstom;2014;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5339;CT02DUCLINHMC112 - 2020;HSX.00311;Siemens;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712981;CT02VINHHAO4MC112 - 26/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712982;CT02DMTPHONGPHUMC171 - 25/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712983;CT02VINHHAO4MC172 - 26/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15713017;CT02VINHHAO4MC172 - 26/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712733;CT02DMTPHONGPHUMC171 - 25/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712734;CT02VINHHAO4MC172 - 26/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712603;CT02VINHTAN2MC171 - 31/05/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712604;CT02VINHHAO4MC172 - 26/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712515;CT02DMTPHONGPHUMC171 - 25/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712516;CT02VINHHAO4MC172 - 26/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC15712372;CT02DMTPHONGPHUMC171 - 25/04/2019;HSX.00311;Siemens;2019;TB040.00006;Đức;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_02;145;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_04;40kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
